request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
460,1,zoom,48,1148,1161,13,false
461,2,gmail,48,1148,1864,716,false
462,2,gmail,48,1151,1871,720,false
463,1,zoom,48,1155,1168,13,false
464,2,gmail,48,1155,1878,723,false
465,2,gmail,48,1159,1885,726,false
466,1,zoom,48,1162,1178,16,false
467,2,gmail,48,1162,1891,729,false
468,2,gmail,48,1166,1894,728,false
469,1,zoom,48,1170,1185,15,false
470,2,gmail,48,1170,1901,731,false
471,2,gmail,48,1174,1908,734,false
472,1,zoom,48,1178,1191,13,false
473,2,gmail,48,1178,1915,737,false
474,2,gmail,48,1181,1921,740,false
475,1,zoom,48,1185,1198,13,false
476,2,gmail,48,1185,1924,739,false
477,2,gmail,48,1189,1931,742,false
478,1,zoom,48,1192,1208,16,false
479,2,gmail,48,1192,1938,746,false
480,2,gmail,48,1196,1945,749,false
481,1,zoom,48,1200,1215,15,false
482,2,gmail,48,1200,1951,751,false
483,2,gmail,48,1204,1954,750,false
484,1,zoom,48,1208,1221,13,false
485,2,gmail,48,1208,1961,753,false
486,2,gmail,48,1211,1968,757,false
487,1,zoom,48,1215,1228,13,false
488,2,gmail,48,1215,1975,760,false
489,2,gmail,48,1219,1981,762,false
490,1,zoom,48,1222,1238,16,false
491,2,gmail,48,1222,1984,762,false
492,2,gmail,48,1226,1991,765,false
493,1,zoom,48,1230,1245,15,false
494,2,gmail,48,1230,1998,768,false
495,2,gmail,48,1234,2005,771,false
496,1,zoom,48,1238,1251,13,false
497,2,gmail,48,1238,2011,773,false
498,2,gmail,48,1241,2018,777,false
499,1,zoom,48,1245,1258,13,false
500,2,gmail,48,1245,2024,779,false
501,2,gmail,48,1249,2027,778,false
502,1,zoom,48,1252,1268,16,false
503,2,gmail,48,1252,2037,785,false
504,2,gmail,48,1256,2040,784,false
505,1,zoom,48,1260,1275,15,false
506,2,gmail,48,1260,2043,783,false
507,2,gmail,48,1264,2046,782,false
508,1,zoom,48,1268,1281,13,false
509,2,gmail,48,1268,2049,781,false
510,2,gmail,48,1271,2052,781,false
511,1,zoom,48,1275,1288,13,false
512,2,gmail,48,1275,2055,780,false
513,2,gmail,48,1279,2058,779,false
514,1,zoom,48,1282,1298,16,false
515,2,gmail,48,1282,2061,779,false
516,2,gmail,48,1286,2064,778,false
517,1,zoom,48,1290,1305,15,false
518,2,gmail,48,1290,2067,777,false
519,2,gmail,48,1294,2070,776,false
520,1,zoom,48,1298,1311,13,false
521,2,gmail,48,1298,2073,775,false
522,2,gmail,48,1301,2076,775,false
523,1,zoom,48,1305,1318,13,false
524,2,gmail,48,1305,2079,774,false
525,2,gmail,48,1309,2082,773,false
526,1,zoom,48,1312,1328,16,false
527,2,gmail,48,1312,2085,773,false
528,2,gmail,48,1316,2088,772,false
529,1,zoom,48,1320,1335,15,false
530,2,gmail,48,1320,2091,771,false
531,2,gmail,48,1324,2094,770,false
532,1,zoom,48,1328,1341,13,false
533,2,gmail,48,1328,2097,769,false
534,2,gmail,48,1331,2100,769,false
535,1,zoom,48,1335,1348,13,false
536,2,gmail,48,1335,2103,768,false
537,2,gmail,48,1339,2106,767,false
538,1,zoom,48,1342,1358,16,false
539,2,gmail,48,1342,2109,767,false
540,2,gmail,48,1346,2112,766,false
541,1,zoom,48,1350,1365,15,false
542,2,gmail,48,1350,2115,765,false
543,2,gmail,48,1354,2118,764,false
544,1,zoom,48,1358,1371,13,false
545,2,gmail,48,1358,2121,763,false
546,2,gmail,48,1361,2124,763,false
547,1,zoom,48,1365,1378,13,false
548,2,gmail,48,1365,2127,762,false
549,2,gmail,48,1369,2130,761,false
550,1,zoom,48,1372,1388,16,false
551,2,gmail,48,1372,2133,761,false
552,2,gmail,48,1376,2136,760,false
553,1,zoom,48,1380,1395,15,false
554,2,gmail,48,1380,2139,759,false
555,2,gmail,48,1384,2142,758,false
556,1,zoom,48,1388,1401,13,false
557,2,gmail,48,1388,2145,757,false
558,2,gmail,48,1391,2148,757,false
559,1,zoom,48,1395,1408,13,false
560,2,gmail,48,1395,2151,756,false
561,2,gmail,48,1399,2154,755,false
562,1,zoom,48,1402,1418,16,false
563,2,gmail,48,1402,2157,755,false
564,2,gmail,48,1406,2160,754,false
565,1,zoom,48,1410,1425,15,false
566,2,gmail,48,1410,2163,753,false
567,2,gmail,48,1414,2166,752,false
568,1,zoom,48,1418,1431,13,false
569,2,gmail,48,1418,2169,751,false
570,2,gmail,48,1421,2172,751,false
571,1,zoom,48,1425,1438,13,false
572,2,gmail,48,1425,2175,750,false
573,2,gmail,48,1429,2178,749,false
574,1,zoom,48,1432,1448,16,false
575,2,gmail,48,1432,2181,749,false
