window_start_cycle,window_end_cycle,time_relative_to_start,total_bytes_per_cycle,total_link_fraction,flow_1_bytes_per_cycle,flow_2_bytes_per_cycle,flow_3_bytes_per_cycle,flow_1_link_fraction,flow_2_link_fraction,flow_3_link_fraction
1149,1389,-732,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1161,1401,-720,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1173,1413,-708,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1185,1425,-696,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1197,1437,-684,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1209,1449,-672,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1221,1461,-660,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1233,1473,-648,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1245,1485,-636,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1257,1497,-624,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1269,1509,-612,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1281,1521,-600,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1293,1533,-588,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1305,1545,-576,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1317,1557,-564,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1329,1569,-552,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1341,1581,-540,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1353,1593,-528,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1365,1605,-516,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1377,1617,-504,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1389,1629,-492,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1401,1641,-480,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1413,1653,-468,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1425,1665,-456,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1437,1677,-444,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1449,1689,-432,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1461,1701,-420,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1473,1713,-408,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1485,1725,-396,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1497,1737,-384,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1509,1749,-372,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1521,1761,-360,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1533,1773,-348,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1545,1785,-336,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1557,1797,-324,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1569,1809,-312,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1581,1821,-300,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1593,1833,-288,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1605,1845,-276,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1617,1857,-264,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1629,1869,-252,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1641,1881,-240,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1653,1893,-228,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1665,1905,-216,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1677,1917,-204,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1689,1929,-192,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1701,1941,-180,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1713,1953,-168,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1725,1965,-156,16.0000077128,1.00000048205,6.40007264373,9.59993506903,0,0.400004540233,0.599995941814,0
1737,1977,-144,16.0000077128,1.00000048205,6.39994738883,9.60006032393,0,0.399996711802,0.600003770245,0
1749,1989,-132,16.0000077128,1.00000048205,6.39991954268,9.60008817008,0,0.399994971418,0.60000551063,0
1761,2001,-120,16.0000077128,1.00000048205,6.40005867724,9.59994903552,0,0.400003667327,0.59999681472,0
1773,2013,-108,16.0000077128,1.00000048205,6.40001717304,9.59999053972,0,0.400001073315,0.599999408733,0
1785,2025,-96,15.9813832336,0.998836452099,6.39447719025,9.58690604334,0,0.39965482439,0.599181627708,0
1797,2037,-84,15.8753944317,0.992212151982,6.35770554184,9.51768888987,0,0.397356596365,0.594855555617,0
1809,2049,-72,15.613211328,0.975825707997,6.2620058007,9.35120552726,0,0.391375362544,0.584450345453,0
1821,2061,-60,15.1414204769,0.946338779808,6.0846977187,9.05672275823,0,0.380293607419,0.56604517239,0
1833,2073,-48,14.4272969275,0.901706057969,5.81135629694,8.61594063056,0,0.363209768559,0.53849628941,0
1845,2085,-36,13.4620342082,0.841377138012,5.43763090737,8.02440330083,0,0.33985193171,0.501525206302,0
1857,2097,-24,12.2616135348,0.766350845922,4.96853317731,7.29308035744,0,0.310533323582,0.45581752234,0
1869,2109,-12,10.8652264482,0.679076653011,4.41903769624,6.44618875193,0,0.276189856015,0.402886796996,0
1881,2121,0,9.33140657035,0.583212910647,3.81125430935,5.520152261,0,0.238203394334,0.345009516312,0
1893,2133,12,7.73225227714,0.483265767321,3.17324636082,4.55900591632,0,0.198327897551,0.28493786977,0
1905,2145,24,6.14631051654,0.384144407284,2.53665617346,3.60965434308,0,0.158541010841,0.225603396442,0
1917,2157,36,4.65082414633,0.290676509146,1.932440393,2.71838375333,0,0.120777524563,0.169898984583,0
1929,2169,48,3.31410798684,0.207131749178,1.38890989561,1.92519809123,0,0.0868068684756,0.120324880702,0
1941,2181,60,2.18880607981,0.136800379988,0.927585776623,1.26122030319,0,0.057974111039,0.0788262689494,0
1953,2193,72,1.30669566886,0.0816684793035,0.562075704026,0.74461996483,0,0.0351297315016,0.0465387478019,0
1965,2205,84,0.675550753726,0.0422219221079,0.297126187764,0.378424565962,0,0.0185703867353,0.0236515353726,0
1977,2217,96,0.278374788774,0.0173984242984,0.127012567698,0.151362221077,0,0.0079382854811,0.0094601388173,0
1989,2229,108,0.0750782589989,0.00469239118743,0.0371994026471,0.0378788563518,0,0.00232496266544,0.00236742852198,0
2001,2241,120,0.00643555526461,0.000402222204038,0.00442543353568,0.00201012172893,0,0.00027658959598,0.000125632608058,0
2013,2253,132,0,0,0,0,0,0,0,0
2025,2265,144,0,0,0,0,0,0,0,0
2037,2277,156,0,0,0,0,0,0,0,0
2049,2289,168,0,0,0,0,0,0,0,0
2061,2301,180,0,0,0,0,0,0,0,0
2073,2313,192,0,0,0,0,0,0,0,0
2085,2325,204,0,0,0,0,0,0,0,0
2097,2337,216,0,0,0,0,0,0,0,0
2109,2349,228,0,0,0,0,0,0,0,0
2121,2361,240,0,0,0,0,0,0,0,0
2133,2373,252,0,0,0,0,0,0,0,0
2145,2385,264,0,0,0,0,0,0,0,0
2157,2397,276,0,0,0,0,0,0,0,0
2169,2409,288,0,0,0,0,0,0,0,0
2181,2421,300,0,0,0,0,0,0,0,0
2193,2433,312,0,0,0,0,0,0,0,0
2205,2445,324,0,0,0,0,0,0,0,0
2217,2457,336,0,0,0,0,0,0,0,0
2229,2469,348,0,0,0,0,0,0,0,0
2241,2481,360,0,0,0,0,0,0,0,0
2253,2493,372,0,0,0,0,0,0,0,0
2265,2505,384,0,0,0,0,0,0,0,0
2277,2517,396,0,0,0,0,0,0,0,0
2289,2529,408,0,0,0,0,0,0,0,0
2301,2541,420,0,0,0,0,0,0,0,0
2313,2553,432,0,0,0,0,0,0,0,0
2325,2565,444,0,0,0,0,0,0,0,0
2337,2577,456,0,0,0,0,0,0,0,0
2349,2589,468,0,0,0,0,0,0,0,0
2361,2601,480,0,0,0,0,0,0,0,0
2373,2613,492,0,0,0,0,0,0,0,0
2385,2625,504,0,0,0,0,0,0,0,0
2397,2637,516,0,0,0,0,0,0,0,0
2409,2649,528,0,0,0,0,0,0,0,0
2421,2661,540,0,0,0,0,0,0,0,0
2433,2673,552,0,0,0,0,0,0,0,0
2445,2685,564,0,0,0,0,0,0,0,0
2457,2697,576,0,0,0,0,0,0,0,0
2469,2709,588,0,0,0,0,0,0,0,0
2481,2721,600,0,0,0,0,0,0,0,0
2493,2733,612,0,0,0,0,0,0,0,0
2505,2745,624,0,0,0,0,0,0,0,0
2517,2757,636,0,0,0,0,0,0,0,0
2529,2769,648,0,0,0,0,0,0,0,0
2541,2781,660,0,0,0,0,0,0,0,0
2553,2793,672,0,0,0,0,0,0,0,0
2565,2805,684,0,0,0,0,0,0,0,0
2577,2817,696,0,0,0,0,0,0,0,0
2589,2829,708,0,0,0,0,0,0,0,0
2601,2841,720,0,0,0,0,0,0,0,0
2613,2853,732,0,0,0,0,0,0,0,0
2625,2865,744,0,0,0,0,0,0,0,0
2637,2877,756,0,0,0,0,0,0,0,0
2649,2889,768,0,0,0,0,0,0,0,0
2661,2901,780,0,0,0,0,0,0,0,0
2673,2913,792,0,0,0,0,0,0,0,0
2685,2925,804,0,0,0,0,0,0,0,0
2697,2937,816,0,0,0,0,0,0,0,0
2709,2949,828,0,0,0,0,0,0,0,0
2721,2961,840,0,0,0,0,0,0,0,0
2733,2973,852,0,0,0,0,0,0,0,0
2745,2985,864,0,0,0,0,0,0,0,0
2757,2997,876,0,0,0,0,0,0,0,0
2769,3009,888,0,0,0,0,0,0,0,0
2781,3021,900,0,0,0,0,0,0,0,0
2793,3033,912,0,0,0,0,0,0,0,0
2805,3045,924,0,0,0,0,0,0,0,0
2817,3057,936,0.00311762820432,0.00019485176277,0.00249332630567,0.000624301898644,0,0.000155832894105,3.90188686653e-05,0
2829,3069,948,0.0561088327368,0.00350680204605,0.0406945066652,0.0154143260716,0,0.00254340666658,0.000963395379475,0
2841,3081,960,0.232410206742,0.0145256379214,0.183904470914,0.0485057358273,0,0.0114940294321,0.0030316084892,0
2853,3093,972,0.593911808223,0.037119488014,0.497279432292,0.0966323759311,0,0.0310799645183,0.00603952349569,0
2865,3105,984,1.18422424753,0.0740140154708,1.02918014866,0.155044098878,0,0.064323759291,0.00969025617987,0
2877,3117,996,2.02437427652,0.126523392282,1.80639866732,0.217975609201,0,0.112899916707,0.0136234755751,0
2889,3129,1008,3.11072942708,0.194420589193,2.83151392318,0.279215503899,0,0.176969620199,0.0174509689937,0
2901,3141,1020,4.41535653942,0.275959783714,4.0826371953,0.332719344125,0,0.255164824706,0.0207949590078,0
2913,3153,1032,5.88877879284,0.368048674552,5.51557254549,0.373206247345,0,0.344723284093,0.0233253904591,0
2925,3165,1044,7.46485911741,0.466553694838,7.06817900168,0.396680115724,0,0.441761187605,0.0247925072328,0
2937,3177,1056,9.06732798893,0.566707999308,8.66650393395,0.400824054979,0,0.541656495872,0.0250515034362,0
2949,3189,1068,10.6173113072,0.663581956701,10.2320822531,0.38522905416,0,0.639505140816,0.024076815885,0
2961,3201,1080,12.0411153487,0.752569709293,11.6896809932,0.351434355445,0,0.730605062078,0.0219646472153,0
2973,3213,1092,13.2775004106,0.829843775661,12.9747248812,0.302775529392,0,0.810920305074,0.018923470587,0
2985,3225,1104,14.2837252308,0.892732826923,14.03966998,0.24405525079,0,0.877479373749,0.0152534531744,0
2997,3237,1116,15.0397655932,0.939985349576,14.8586963234,0.181069269859,0,0.92866852021,0.0113168293662,0
3009,3249,1128,15.550290738,0.971893171127,15.4302563721,0.120034365902,0,0.964391023258,0.0075021478689,0
3021,3261,1140,15.8442025028,0.990262656426,15.7772277578,0.0669747449767,0,0.986076734865,0.00418592156105,0
3033,3273,1152,15.9717826824,0.998236417648,15.9446552376,0.0271274447271,0,0.996540952353,0.00169546529544,0
3045,3285,1164,15.9997301653,0.999983135333,15.9953047318,0.00442543353568,0,0.999706545737,0.00027658959598,0
3057,3297,1176,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3069,3309,1188,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3081,3321,1200,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3093,3333,1212,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3105,3345,1224,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3117,3357,1236,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3129,3369,1248,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3141,3381,1260,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3153,3393,1272,16.0000077128,1.00000048205,16.0000077128,0,0,1.00000048205,0,0
3165,3405,1284,16.0000077128,1.00000048205,15.9993834109,0.000624301898644,0,0.999961463179,3.90188686653e-05,0
3177,3417,1296,15.9977301863,0.999858136646,15.9761578524,0.0171469003692,0.00442543353568,0.998509865777,0.00107168127308,0.00027658959598
3189,3429,1308,15.9891400158,0.999321250989,15.8837090935,0.0765709033294,0.0288600190247,0.992731818342,0.00478568145809,0.00180375118904
3201,3441,1320,15.9750156608,0.9984384788,15.6904069064,0.197908225573,0.0867005288565,0.980650431648,0.0123692640983,0.00541878305353
3213,3453,1332,15.9567512092,0.997296950577,15.3756848203,0.397097805514,0.183968583372,0.960980301271,0.0248186128446,0.0114980364608
3225,3465,1344,15.9361493807,0.996009336296,14.93096063,0.680978435575,0.32421031513,0.933185039377,0.0425611522234,0.0202631446956
3237,3477,1356,15.9152435964,0.994702724776,14.3604834678,1.046407937,0.508352191613,0.897530216738,0.0654004960623,0.0317720119758
3249,3489,1368,15.8960972781,0.993506079879,13.6809144101,1.48523310601,0.729949761973,0.85505715063,0.0928270691259,0.0456218601233
3261,3501,1380,15.8806001865,0.992537511654,12.9196820125,1.98064046277,0.980277711223,0.807480125779,0.123790028923,0.0612673569514
3273,3513,1392,15.8702819,0.991892618752,12.1122750839,2.50860992906,1.24939688709,0.757017192743,0.156788120566,0.0780873054433
3285,3525,1404,15.866160844,0.99163505275,11.2987399057,3.04494544403,1.52247549431,0.706171244103,0.190309090252,0.0951547183942
3297,3537,1416,15.8686437707,0.991790235667,10.5197276234,3.56320915918,1.78570698806,0.657482976464,0.222700572449,0.111606686754
3309,3549,1428,15.8774856127,0.992342850796,9.81248193852,4.03712505087,2.02787862333,0.613280121158,0.252320315679,0.126742413958
3321,3561,1440,15.8918136715,0.99323835447,9.20716311733,4.44783220012,2.23681835406,0.575447694833,0.277989512507,0.139801147129
3333,3573,1452,15.9102137533,0.994388359581,8.72387114287,4.78129240374,2.40505020668,0.545241946429,0.298830775234,0.150315637918
3345,3585,1464,15.9308697516,0.995679359475,8.37066182634,5.0294699295,2.53073799576,0.523166364146,0.314341870594,0.158171124735
3357,3597,1476,15.9517428987,0.996983931171,8.14275169055,5.19578446086,2.61320674733,0.508921980659,0.324736528804,0.163325421708
3369,3609,1488,15.9707729942,0.998173312139,8.02299010384,5.29031959043,2.65746329995,0.50143688149,0.330644974402,0.166091456247
3381,3621,1500,15.9860817486,0.999130109286,7.98355206463,5.32862172969,2.67390795426,0.498972004039,0.333038858106,0.167119247141
3393,3633,1512,15.9961581725,0.999759885779,7.98868455686,5.33482547266,2.67264814296,0.499292784803,0.333426592041,0.167040508935
3405,3645,1524,16.0000077128,1.00000048205,7.99934483106,5.33370808423,2.66695479747,0.499959051941,0.333356755265,0.166684674842
3417,3657,1536,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3429,3669,1548,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3441,3681,1560,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3453,3693,1572,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3465,3705,1584,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3477,3717,1596,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3489,3729,1608,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3501,3741,1620,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3513,3753,1632,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3525,3765,1644,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3537,3777,1656,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3549,3789,1668,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3561,3801,1680,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3573,3813,1692,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3585,3825,1704,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3597,3837,1716,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3609,3849,1728,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3621,3861,1740,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3633,3873,1752,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3645,3885,1764,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3657,3897,1776,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3669,3909,1788,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3681,3921,1800,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3693,3933,1812,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3705,3945,1824,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
3717,3957,1836,16.0000077128,1.00000048205,7.99996913296,5.33289336543,2.66714521437,0.49999807081,0.333305835339,0.166696575898
3729,3969,1848,16.0000077128,1.00000048205,7.99996913296,5.33370808423,2.66633049557,0.49999807081,0.333356755265,0.166645655973
3741,3981,1860,16.0000077128,1.00000048205,7.99996913296,5.33347570994,2.66656286986,0.49999807081,0.333342231871,0.166660179366
